const_parse	dep_parse	ner	question	questionid	storyid
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD happened)
        (SBAR
          (WHADVP (WRB when))
          (S
            (VP (MD Will)
              (VP (VBD was)
                (PP (IN in)
                  (NP (DT the) (NN living) (NN room)))))))))
    (. ?)))"	"What	WP	2	nsubj
happened	VBD	0	ROOT
when	WRB	9	advmod
Will	MD	9	nsubj
was	VBD	9	cop
in	IN	9	case
the	DT	9	det
living	NN	9	amod
room	NN	2	advcl
?	.	2	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Will', 'characterOffsetBegin': 19, 'characterOffsetEnd': 23, 'ner': 'PERSON'}]"	What happened when Will was in the living room?	mc500.train.111_Q14	mc500.train.111
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN crow))
      (VP (VBG sitting)))
    (. ?)))"	"Where	WRB	5	advmod
was	VBD	5	aux
the	DT	4	det
crow	NN	5	nsubj
sitting	VBG	0	ROOT
?	.	5	punct
"	[]	Where was the crow sitting?	fables-01_Q1	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD set)
        (NP (PRP$ his) (NNS wits))
        (S
          (VP (TO to)
            (VP (VB work))))))
    (. ?)))"	"Who	WP	2	nsubj
set	VBD	0	ROOT
his	PRP$	4	nmod:poss
wits	NNS	2	dobj
to	TO	6	mark
work	VB	2	advcl
?	.	2	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'his', 'characterOffsetBegin': 8, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	Who set his wits to work?	fables-01_Q10	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD tried)
        (S
          (VP (TO to)
            (VP (VB discover)
              (SBAR
                (WHADVP (WRB how))
                (S
                  (VP (TO to)
                    (VP (VB get)
                      (NP (DT the) (NN cheese)))))))))))
    (. ?)))"	"Who	WP	2	nsubj
tried	VBD	0	ROOT
to	TO	4	mark
discover	VB	2	xcomp
how	WRB	7	advmod
to	TO	7	mark
get	VB	4	ccomp
the	DT	9	det
cheese	NN	7	dobj
?	.	2	punct
"	[]	Who tried to discover how to get the cheese?	fables-01_Q11	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN fox))
      (VP (VBP say)
        (PP (IN about)
          (NP
            (NP (DT the) (NN bird))
            (`` `)
            (NP (NNS Äôs) (NN beauty))))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
fox	NN	5	nsubj
say	VBP	0	ROOT
about	IN	11	case
the	DT	11	det
bird	NN	11	compound
`	``	11	punct
Äôs	NNS	11	compound
beauty	NN	5	nmod
?	.	5	punct
"	[]	What did the fox say about the bird‚Äôs beauty?	fables-01_Q12	fables-01
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SINV (VBD did)
      (NP (DT the) (NN crow) (NN caw)))
    (. ?)))"	"How	WRB	0	ROOT
did	VBD	1	root
the	DT	5	det
crow	NN	5	compound
caw	NN	2	nsubj
?	.	2	punct
"	[]	How did the crow caw?	fables-01_Q13	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NN fox) (NN notice))))
    (. ?)))"	"Who	WP	0	ROOT
did	VBD	1	dep
the	DT	5	det
fox	NN	5	compound
notice	NN	2	dobj
?	.	1	punct
"	[]	Who did the fox notice?	fables-01_Q14	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD observed)
        (NP (DT the) (NN corvine) (NN bird))))
    (. ?)))"	"Who	WP	2	nsubj
observed	VBD	0	ROOT
the	DT	5	det
corvine	NN	5	compound
bird	NN	2	dobj
?	.	2	punct
"	[]	Who observed the corvine bird?	fables-01_Q15	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD needed)
        (NP (NN intelligence))))
    (. ?)))"	"Who	WP	2	nsubj
needed	VBD	0	ROOT
intelligence	NN	2	dobj
?	.	2	punct
"	[]	Who needed intelligence?	fables-01_Q16	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (VP (VBN perched)
        (PP (IN on)
          (NP (DT a) (NN branch)))))
    (. ?)))"	"Who	WP	3	nsubjpass
was	VBD	3	auxpass
perched	VBN	0	ROOT
on	IN	6	case
a	DT	6	det
branch	NN	3	nmod
?	.	3	punct
"	[]	Who was perched on a branch?	fables-01_Q17	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD felt)
        (VP (VBN buttered)
          (PRT (RP up)))))
    (. ?)))"	"Who	WP	2	nsubj
felt	VBD	0	ROOT
buttered	VBN	2	xcomp
up	RP	3	compound:prt
?	.	2	punct
"	[]	Who felt buttered up?	fables-01_Q18	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN crow))
      (VP (VBP have)
        (PP (IN in)
          (NP (PRP$ her) (NN beak)))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
crow	NN	5	nsubj
have	VBP	0	ROOT
in	IN	8	case
her	PRP$	8	nmod:poss
beak	NN	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 6, 'docTokenEnd': 7, 'tokenBegin': 6, 'tokenEnd': 7, 'text': 'her', 'characterOffsetBegin': 26, 'characterOffsetEnd': 29, 'ner': 'PERSON'}]"	What did the crow have in her beak?	fables-01_Q2	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBZ is)
      (NP (DT the) (NNP Story))
      (ADJP (IN about)))
    (. ?)))"	"Who	WP	0	ROOT
is	VBZ	1	cop
the	DT	4	det
Story	NNP	1	nsubj
about	IN	4	dep
?	.	1	punct
"	[]	Who is the Story about?	fables-01_Q3	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN fox))
      (VP (VBP do)
        (PP (TO to)
          (NP (DT the) (NN cheese)))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
fox	NN	5	nsubj
do	VBP	0	ROOT
to	TO	8	case
the	DT	8	det
cheese	NN	5	nmod
?	.	5	punct
"	[]	What did the fox do to the cheese?	fables-01_Q4	fables-01
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN fox) (NN standing)))
    (. ?)))"	"Where	WRB	5	advmod
was	VBD	5	cop
the	DT	5	det
fox	NN	5	compound
standing	NN	0	ROOT
?	.	5	punct
"	[]	Where was the fox standing?	fables-01_Q5	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN crow))
      (VP (VB feel)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
crow	NN	5	nsubj
feel	VB	0	ROOT
?	.	5	punct
"	[]	What did the crow feel?	fables-01_Q6	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD flattered)
        (NP (DT the) (NN crow))))
    (. ?)))"	"Who	WP	2	nsubj
flattered	VBD	0	ROOT
the	DT	4	det
crow	NN	2	dobj
?	.	2	punct
"	[]	Who flattered the crow?	fables-01_Q7	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP (DT the) (NN crow))
      (VP (VBG doing)))
    (. ?)))"	"What	WP	5	dobj
was	VBD	1	cop
the	DT	4	det
crow	NN	5	nsubj
doing	VBG	0	ROOT
?	.	5	punct
"	[]	What was the crow doing?	fables-01_Q8	fables-01
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN cheese)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
cheese	NN	2	nsubj
?	.	2	punct
"	[]	Where was the cheese?	fables-01_Q9	fables-01
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP
        (NP (VBG feeding))
        (PP (IN in)
          (NP (DT a) (NN meadow)))))
    (. ?)))"	"Who	WP	3	nsubj
was	VBD	3	aux
feeding	VBG	0	ROOT
in	IN	6	case
a	DT	6	det
meadow	NN	3	nmod
?	.	3	punct
"	[]	Who was feeding in a meadow?	fables-02_Q1	fables-02
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did) (RB not)
      (NP (DT the) (NN lion) (NN attack)))
    (FRAG
      (X (DT the))
      (NP (NN bull)))
    (. ?)))"	"Why	WRB	6	advmod
did	VBD	6	aux
not	RB	6	neg
the	DT	6	det
lion	NN	6	compound
attack	NN	0	ROOT
the	DT	8	det
bull	NN	6	dobj
?	.	6	punct
"	"[{'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'attack', 'characterOffsetBegin': 21, 'characterOffsetEnd': 27, 'ner': 'CAUSE_OF_DEATH'}]"	Why did not the lion attack the bull?	fables-02_Q10	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NN lion) (NN fear))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
fear	NN	0	ROOT
?	.	5	punct
"	[]	What did the lion fear?	fables-02_Q11	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBZ is)
      (ADJP (JJ ugly)))
    (. ?)))"	"What	WP	0	ROOT
is	VBZ	1	cop
ugly	JJ	1	nsubj
?	.	1	punct
"	[]	What is ugly?	fables-02_Q12	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBN salivated)))
    (. ?)))"	"Who	WP	2	nsubj
salivated	VBN	0	ROOT
?	.	2	punct
"	[]	Who salivated?	fables-02_Q13	fables-02
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (DT the) (NN lion))
      (VP (VB salivate)))
    (. ?)))"	"Why	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
salivate	VB	0	ROOT
?	.	5	punct
"	[]	Why did the lion salivate?	fables-02_Q14	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN lion))
      (VP (VBP advise)
        (NP (DT the) (NN bull))))
    (. ?)))"	"What	WP	5	dep
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
advise	VBP	0	ROOT
the	DT	7	det
bull	NN	5	dobj
?	.	5	punct
"	[]	What did the lion advise the bull?	fables-02_Q15	fables-02
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did)
      (NP (DT the) (NN lion))
      (VP (VBP advise)
        (NP (DT the) (NN bull))
        (S
          (VP (TO to)
            (VP (VB remove)
              (NP (PRP$ its) (NNS horns)))))))
    (. ?)))"	"Why	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
advise	VBP	0	ROOT
the	DT	7	det
bull	NN	5	dobj
to	TO	9	mark
remove	VB	5	advcl
its	PRP$	11	nmod:poss
horns	NNS	9	dobj
?	.	5	punct
"	[]	Why did the lion advise the bull to remove its horns?	fables-02_Q16	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN lion))
      (VP (VB decide)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
decide	VB	0	ROOT
?	.	5	punct
"	[]	What did the lion decide?	fables-02_Q17	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBZ has)
        (NP (NNS horns))))
    (. ?)))"	"Who	WP	2	nsubj
has	VBZ	0	ROOT
horns	NNS	2	dobj
?	.	2	punct
"	[]	Who has horns?	fables-02_Q18	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD did)
        (NP (DT the) (JJ big) (NN cat) (NN witness))))
    (. ?)))"	"Who	WP	2	nsubj
did	VBD	0	ROOT
the	DT	6	det
big	JJ	6	amod
cat	NN	6	compound
witness	NN	2	dobj
?	.	2	punct
"	[]	Who did the big cat witness?	fables-02_Q19	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (VP (VBN persuaded)
        (PP (IN by)
          (NP (DT this) (NN flattery)))))
    (. ?)))"	"Who	WP	3	nsubjpass
was	VBD	3	auxpass
persuaded	VBN	0	ROOT
by	IN	6	case
this	DT	6	det
flattery	NN	3	nmod
?	.	3	punct
"	[]	Who was persuaded by this flattery?	fables-02_Q2	fables-02
"(ROOT
  (SBARQ
    (WHADVP (WRB Why))
    (SQ (VBD did) (RB not)
      (NP (DT the) (NN lion))
      (VP (VB strike)
        (NP (DT the) (NN bull))))
    (. ?)))"	"Why	WRB	6	advmod
did	VBD	6	aux
not	RB	6	neg
the	DT	5	det
lion	NN	6	nsubj
strike	VB	0	ROOT
the	DT	8	det
bull	NN	6	dobj
?	.	6	punct
"	[]	Why did not the lion strike the bull?	fables-02_Q20	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NN lion) (NN gobble))))
    (. ?)))"	"What	WP	0	ROOT
did	VBD	1	root
the	DT	5	det
lion	NN	5	compound
gobble	NN	2	nsubj
?	.	2	punct
"	[]	What did the lion gobble?	fables-02_Q21	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN lion))
      (VP (VB consume)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
consume	VB	0	ROOT
?	.	5	punct
"	[]	What did the lion consume?	fables-02_Q22	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD tried)
        (S
          (VP (TO to)
            (VP (VB kill)
              (NP (DT the) (NN bull)))))))
    (. ?)))"	"Who	WP	2	nsubj
tried	VBD	0	ROOT
to	TO	4	mark
kill	VB	2	xcomp
the	DT	6	det
bull	NN	4	dobj
?	.	2	punct
"	[]	Who tried to kill the bull?	fables-02_Q23	fables-02
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN bull)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	4	det
bull	NN	2	nsubj
?	.	2	punct
"	[]	Where was the bull?	fables-02_Q3	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP (NN grazing)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
grazing	NN	1	nsubj
?	.	1	punct
"	[]	Who was grazing?	fables-02_Q4	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD watched)
        (NP (DT the) (NN bull))))
    (. ?)))"	"Who	WP	2	nsubj
watched	VBD	0	ROOT
the	DT	4	det
bull	NN	2	dobj
?	.	2	punct
"	[]	Who watched the bull?	fables-02_Q5	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN lion))
      (VP (VB feign)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
feign	VB	0	ROOT
?	.	5	punct
"	[]	What did the lion feign?	fables-02_Q6	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBZ is)
      (NP (DT the) (NN story))
      (ADJP (IN about)))
    (. ?)))"	"Who	WP	0	ROOT
is	VBZ	1	cop
the	DT	4	det
story	NN	1	nsubj
about	IN	4	nmod
?	.	1	punct
"	[]	Who is the story about?	fables-02_Q7	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (ADJP (JJ foolish)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
foolish	JJ	1	nsubj
?	.	1	punct
"	[]	Who was foolish?	fables-02_Q8	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN lion))
      (VP (VB want)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
lion	NN	5	nsubj
want	VB	0	ROOT
?	.	5	punct
"	[]	What did the lion want?	fables-02_Q9	fables-02
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBZ is)
      (NP (DT the) (NN story))
      (ADJP (IN about)))
    (. ?)))"	"Who	WP	0	ROOT
is	VBZ	1	cop
the	DT	4	det
story	NN	1	nsubj
about	IN	4	nmod
?	.	1	punct
"	[]	Who is the story about?	fables-03_Q1	fables-03
"(ROOT
  (FRAG
    (SBAR
      (WHADVP (WRB Where) (WRB where))
      (S
        (NP
          (NP (DT the) (NNS contents))
          (PP (IN of)
            (NP (DT the) (NN horn))))
        (VP (VBN spilled))))
    (. ?)))"	"Where	WRB	8	advmod
where	WRB	8	advmod
the	DT	4	det
contents	NNS	8	nsubj
of	IN	7	case
the	DT	7	det
horn	NN	4	nmod
spilled	VBN	0	ROOT
?	.	8	punct
"	[]	Where where the contents of the horn spilled?	fables-03_Q10	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (VP (VBN heated)))
    (. ?)))"	"What	WP	3	nsubjpass
was	VBD	3	auxpass
heated	VBN	0	ROOT
?	.	3	punct
"	[]	What was heated?	fables-03_Q11	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NNP Serpent))
      (VP (VBP do)
        (PP (IN in)
          (NP (NN revenge)))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
Serpent	NNP	5	nsubj
do	VBP	0	ROOT
in	IN	7	case
revenge	NN	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Serpent', 'characterOffsetBegin': 13, 'characterOffsetEnd': 20, 'ner': 'MISC'}]"	What did the Serpent do in revenge?	fables-03_Q12	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD seized)
        (NP (PRP it))))
    (. ?)))"	"Who	WP	2	nsubj
seized	VBD	0	ROOT
it	PRP	2	dobj
?	.	2	punct
"	[]	Who seized it?	fables-03_Q13	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD had)
        (NP (PRP$ its) (NNS coils))
        (PP (IN around)
          (NP (PRP him)))))
    (. ?)))"	"Who	WP	2	nsubj
had	VBD	0	ROOT
its	PRP$	4	nmod:poss
coils	NNS	2	dobj
around	IN	6	case
him	PRP	2	nmod
?	.	2	punct
"	"[{'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'him', 'characterOffsetBegin': 25, 'characterOffsetEnd': 28, 'ner': 'PERSON'}]"	Who had its coils around him?	fables-03_Q14	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP
        (NP (DT a) (NN witness))
        (PP (IN of)
          (NP (DT the) (NN encounter)))))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
a	DT	4	det
witness	NN	1	nsubj
of	IN	7	case
the	DT	7	det
encounter	NN	4	nmod
?	.	1	punct
"	[]	Who was a witness of the encounter?	fables-03_Q15	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD came)
        (PP (TO to)
          (NP
            (NP (DT the) (NN assistance))
            (PP (IN of)
              (NP (DT the) (NNP Eagle)))))))
    (. ?)))"	"Who	WP	2	nsubj
came	VBD	0	ROOT
to	TO	5	case
the	DT	5	det
assistance	NN	2	nmod
of	IN	8	case
the	DT	8	det
Eagle	NNP	5	nmod
?	.	2	punct
"	[]	Who came to the assistance of the Eagle?	fables-03_Q16	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NN countryman))
      (VP (VB own)))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
countryman	NN	5	nsubj
own	VB	0	ROOT
?	.	5	punct
"	[]	What did the countryman own?	fables-03_Q17	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD succeeded)
        (PP (IN in)
          (S
            (VP (VBG freeing)
              (NP (PRP him)))))))
    (. ?)))"	"Who	WP	2	nsubj
succeeded	VBD	0	ROOT
in	IN	4	mark
freeing	VBG	2	advcl
him	PRP	4	dobj
?	.	2	punct
"	"[{'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'him', 'characterOffsetBegin': 25, 'characterOffsetEnd': 28, 'ner': 'PERSON'}]"	Who succeeded in freeing him?	fables-03_Q18	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NN countryman))
        (ADVP (JJ free)
          (NP (DT the) (NN eagle)))
        (PP (IN from))))
    (. ?)))"	"What	WP	5	dep
did	VBD	5	aux
the	DT	4	det
countryman	NN	5	nsubj
free	JJ	0	ROOT
the	DT	7	det
eagle	NN	5	dobj
from	IN	5	nmod
?	.	5	punct
"	[]	What did the countryman free the eagle from?	fables-03_Q19	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD swooped)
        (PRT (RP down))
        (PP (IN upon)
          (NP (DT a) (NNP Serpant)))))
    (. ?)))"	"Who	WP	2	nsubj
swooped	VBD	0	ROOT
down	RP	2	compound:prt
upon	IN	6	case
a	DT	6	det
Serpant	NNP	2	nmod
?	.	2	punct
"	[]	Who swooped down upon a Serpant?	fables-03_Q2	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NNP Serpent) (NN spat))))
    (. ?)))"	"What	WP	0	ROOT
did	VBD	1	root
the	DT	5	det
Serpent	NNP	5	compound
spat	NN	2	nsubj
?	.	2	punct
"	[]	What did the Serpent spat?	fables-03_Q20	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD spilled)
        (NP (PRP$ its) (NNS contents))))
    (. ?)))"	"Who	WP	2	nsubj
spilled	VBD	0	ROOT
its	PRP$	4	nmod:poss
contents	NNS	2	dobj
?	.	2	punct
"	[]	Who spilled its contents?	fables-03_Q21	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD swooped)
        (PP (IN towards)
          (NP (DT a) (NN snake)))))
    (. ?)))"	"Who	WP	2	nsubj
swooped	VBD	0	ROOT
towards	IN	5	case
a	DT	5	det
snake	NN	2	nmod
?	.	2	punct
"	[]	Who swooped towards a snake?	fables-03_Q22	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD spiraled)
        (PP (IN around)
          (NP (DT the) (NN eagle)))))
    (. ?)))"	"Who	WP	2	nsubj
spiraled	VBD	0	ROOT
around	IN	5	case
the	DT	5	det
eagle	NN	2	nmod
?	.	2	punct
"	[]	Who spiraled around the eagle?	fables-03_Q23	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP
          (NP (DT the) (NN bird))
          (PP (IN of)
            (NP (NN prey) (NN descend))))
        (PP (IN toward))))
    (. ?)))"	"What	WP	0	ROOT
did	VBD	1	nsubj
the	DT	4	det
bird	NN	2	dobj
of	IN	7	case
prey	NN	7	compound
descend	NN	4	nmod
toward	IN	4	acl
?	.	1	punct
"	[]	What did the bird of prey descend toward?	fables-03_Q24	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD skirmished)
        (PP (IN with)
          (NP (DT the) (NN serpent)))))
    (. ?)))"	"Who	WP	2	nsubj
skirmished	VBD	0	ROOT
with	IN	5	case
the	DT	5	det
serpent	NN	2	nmod
?	.	2	punct
"	[]	Who skirmished with the serpent?	fables-03_Q25	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD tried)
        (S
          (VP (TO to)
            (VP (VB support)
              (NP (DT the) (NN eagle)))))))
    (. ?)))"	"Who	WP	2	nsubj
tried	VBD	0	ROOT
to	TO	4	mark
support	VB	2	xcomp
the	DT	6	det
eagle	NN	4	dobj
?	.	2	punct
"	[]	Who tried to support the eagle?	fables-03_Q26	fables-03
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (DT the) (NN serpent))
      (VP (VBD spat)
        (NP (DT some) (NN toxin))))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
serpent	NN	5	nsubj
spat	VBD	0	ROOT
some	DT	7	det
toxin	NN	5	dobj
?	.	5	punct
"	[]	Where did the serpent spat some toxin?	fables-03_Q27	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (DT the) (NNP Eagle))
      (VP (VB seize)
        (NP (PRP it))
        (PP (IN with))))
    (. ?)))"	"What	WP	5	dobj
did	VBD	5	aux
the	DT	4	det
Eagle	NNP	5	nsubj
seize	VB	0	ROOT
it	PRP	5	dobj
with	IN	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Eagle', 'characterOffsetBegin': 13, 'characterOffsetEnd': 18, 'ner': 'ORGANIZATION'}]"	What did the Eagle seize it with?	fables-03_Q3	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD came)
        (PP (TO to)
          (NP
            (NP (DT the) (NN assistance))
            (PP (IN of)
              (NP (DT the) (NNP Eagle)))))))
    (. ?)))"	"Who	WP	2	nsubj
came	VBD	0	ROOT
to	TO	5	case
the	DT	5	det
assistance	NN	2	nmod
of	IN	8	case
the	DT	8	det
Eagle	NNP	5	nmod
?	.	2	punct
"	[]	Who came to the assistance of the Eagle?	fables-03_Q4	fables-03
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (NP (DT the) (NNP Serpent) (NN spit))))
    (. ?)))"	"What	WP	0	ROOT
did	VBD	1	root
the	DT	5	det
Serpent	NNP	5	compound
spit	NN	2	nsubj
?	.	2	punct
"	[]	What did the Serpent spit?	fables-03_Q5	fables-03
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (DT the) (NNP Serpent))
      (VP (VB spit)
        (NP (DT some) (NN poison))))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
the	DT	4	det
Serpent	NNP	5	nsubj
spit	VB	0	ROOT
some	DT	7	det
poison	NN	5	dobj
?	.	5	punct
"	"[{'docTokenBegin': 6, 'docTokenEnd': 7, 'tokenBegin': 6, 'tokenEnd': 7, 'text': 'poison', 'characterOffsetBegin': 32, 'characterOffsetEnd': 38, 'ner': 'CAUSE_OF_DEATH'}]"	Where did the Serpent spit some poison?	fables-03_Q6	fables-03
